idx,class,conversation
4624,일반 대화,"['팀', '장님', '자꾸', '주말', '에도', '얘기', '해서', '스트레스', '헐', '주말', '엔', '쉬', '게', '냅', '둬야', '하는', '거', '아니야', '근데', '안', '읽기도', '애매해서', '그럴', '땐', '일부러', '뒤', '답장', '하는', '도', '방법', '이야', '맞아', '너무', '즉각', '반응', '안', '하는', '연습', '해야겠어']"
4625,일반 대화,"['운동', '시작', '해야', '할', '거', '같은데', '의지', '부족해', '거', '직장인', '공통', '고민', '아니냐', '퇴근', '하면', '피곤해서', '못', '가겠어', '아침', '가는', '건', '출근', '전', '가면', '더', '개운할', '수도', '있어', '그거', '괜찮다', '한', '번', '도전', '해봐야겠어']"
4626,일반 대화,"['요즘', '너무', '외로운', '거', '같아', '헐', '연애', '세포', '사라진', '거', '아니야', '그런', '거', '같아', '사람', '만나기도', '귀찮고', '그냥', '가볍게', '친구', '이랑', '약속', '잡아', '보는', '건', '맞아', '너무', '만', '있지', '말고', '가봐야겠다']"
4627,일반 대화,"['형제', '랑', '요즘', '사이', '어색해졌어', '싸웠어', '그냥', '예전', '처럼', '편하게', '대화', '안', '되는', '느낌', '이야', '먼저', '가볍게', '연락', '해보는', '게', '생각', '보다', '별거', '아닐', '수도', '있어', '나도', '괜히', '거리', '두지', '말고', '한', '번', '연락', '해봐야겠다']"
4628,일반 대화,"['요즘', '잠', '너무', '부족해서', '낮', '집중', '안', '돼', '너무', '늦게', '자는', '거', '아냐', '핸드폰', '보다', '보면', '어느새', '새벽', '이야', '전', '폰', '멀리', '두는', '습관', '들여', '확실히', '도움', '될', '거야', '진짜', '해봐야겠다', '요즘', '너무', '피곤해']"
4629,일반 대화,"['식비', '너무', '많이', '나가는', '거', '같아', '헐', '나도', '점심', '값', '장난', '아니야', '맞아', '커피', '사면', '하루', '만', '원', '은', '기본', '나가', '그럴', '땐', '가끔', '도시락', '싸', '오면', '진짜', '돈', '아낄', '수', '있어', '달', '엔', '한', '번', '시도', '해봐야겠다']"
4630,일반 대화,"['부모님', '자꾸', '결혼', '생각', '없냐고', '물어보셔', '헐', '얘기', '명절', '만', '되면', '결혼', '할', '거', '냐', '고', '계속', '그냥', '결혼', '준비', '중이', '라고', '하자', '그럴까', '같은', '질문', '받으니까', '힘드네']"
4631,일반 대화,"['건강검진', '결과', '나왔는데', '콜레스테롤', '수치', '높대', '헐', '하래', '식단', '관리', '하고', '운동', '하래', '점심', '샐러드', '라도', '먹어', '볼', '래', '건강하게', '먹자', '좋다', '건강', '챙겨야겠다']"
4632,일반 대화,"['월급', '올랐으면', '좋겠다', '그건', '다', '같은', '생각', '아닐까', '그니까', '요즘', '물가', '도', '올라서', '더', '빠듯해', '맞아', '진짜', '한', '달', '버티', '기도', '힘들다', '연봉', '협상', '시즌', '만', '기다려야지']"
4633,일반 대화,"['회사', '다니면서', '뭔가', '발전', '하는', '느낌', '안', '들어', '요즘', '재미없어', '그런', '도', '있고', '그냥', '너무', '루틴', '한', '느낌', '이야', '외부', '강의', '같은', '거', '한', '번', '들어', '보는', '건', '그것', '도', '좋은', '방법', '이네', '한번', '찾아봐야겠다']"
4634,일반 대화,"['요즘', '너무', '스트레스', '받아서', '폭', '식', '하는', '거', '같아', '헐', '살', '쪘다고', '느껴', '근데', '스트레스', '받으면', '더', '먹게', '되더라', '간식', '건강한', '걸', '바꿔', '보는', '건', '그거', '좋다', '과자', '줄여야겠어']"
4635,일반 대화,"['돈', '모으', '기', '너무', '어려워', '월급', '들어오자마자', '다', '사라지지', '맞아', '카드', '값', '내면', '남는', '게', '없어', '자동', '저축', '설정', '해', '두는', '도', '방법', '이야', '괜찮다', '설정', '해야겠어']"
4636,일반 대화,"['요즘', '출근', '하는', '게', '너무', '힘들어', '일이', '많아서', '그것', '도', '그렇고', '그냥', '출근', '자체', '피곤해', '그럴', '땐', '주말', '푹', '쉬면서', '에너지', '충전', '하는', '도', '필요해', '맞아', '주말', '엔', '진짜', '아무', '도', '안', '해야겠다']"
4637,일반 대화,"['요즘', '헬스장', '갈까', '고민', '중이', '좋지', '근데', '고민', '이야', '등록', '만', '하고', '안', '가게', '될까', '그럴', '수도', '있긴', '해', '친구', '랑', '다니는', '건', '그거', '괜찮다', '가면', '동기부여', '될', '듯']"
4638,일반 대화,"['회사', '사람', '이랑', '친해', '지기', '어려워', '다', '너무', '바빠서', '그냥', '업무', '적', '인', '얘기', '만', '하고', '끝나는', '느낌', '이야', '먼저', '가볍게', '대화', '시작', '하는', '도', '방법', '이야', '나도', '먼저', '말', '걸어', '봐야겠다']"
4639,일반 대화,"['요즘', '스트레스', '받아서', '피부', '완전', '망했어', '헐', '요즘', '야근', '많아서', '그런', '거', '아냐', '런가', '계속', '트러블', '나서', '미치겠어', '물', '도', '많이', '마시고', '수면', '도', '챙겨', '맞아', '오늘', '신경', '써야겠다']"
4640,일반 대화,"['요즘', '너무', '무료', '한', '거', '같아', '말', '이야', '그냥', '회사', '집', '만', '반복', '하고', '재밌는', '게', '없어', '그럴', '땐', '새로운', '취미', '시작', '해보는', '도', '괜찮아', '그러네', '뭐', '할지', '한', '번', '찾아봐야겠다']"
4641,일반 대화,"['할', '실수', '하면', '너무', '스트레스', '받아', '팀', '장님', '뭐라', '하셔', '그런', '건', '아닌데', '스스로', '자꾸', '신경', '쓰여서', '그럴', '땐', '실수', '한', '걸', '기록', '안', '하면', '돼', '좋은', '방법', '이다', '한', '번', '해봐야겠어']"
4642,일반 대화,"['요즘', '부모님', '자꾸', '퇴사', '얘기', '하셔서', '힘들어', '헐', '퇴사', '생각', '도', '없잖아', '그냥', '더', '좋은', '데', '가라', '고', '하시는데', '부담', '돼', '부모님', '걱정', '돼서', '하시는', '말이겠지만', '선택', '중요하지', '맞아', '나도', '내', '계획', '대로', '천천히', '생각', '해보려고']"
4643,일반 대화,"['회사', '발표', '할', '너무', '긴장', '돼', '원래', '발표', '할', '떨리는', '편이', '말', '자꾸', '머릿속', '하얘져', '미리', '연습', '하고', '중요한', '키', '워드', '만', '메모', '하는', '거', '추천', '괜찮다', '발표', '전', '엔', '연습', '해야겠다']"
4644,일반 대화,"['회사', '점점', '눈치', '보는', '게', '늘어나고', '있어', '누가', '뭐라고', '해', '그냥', '다', '예민한', '거', '같아서', '그럴', '땐', '너무', '깊게', '생각', '하지', '말고', '일만', '하면', '돼', '너무', '신경', '쓰지', '않도록', '해야겠다']"
4645,일반 대화,"['요즘', '너무', '바빠서', '친구', '이랑', '연락', '도', '잘', '못', '해', '헐', '나도', '회사', '다니니까', '예전', '처럼', '못', '만나', '만나도', '회사', '얘기', '밖에', '할', '게', '없어', '그럴', '땐', '가끔', '먼저', '연락', '해서', '짧게라도', '대화', '하는', '게', '맞아', '너무', '멀어지지', '않도록', '노력', '해야겠다']"
4646,일반 대화,"['회사', '다니면서', '공부', '도', '해야', '할', '거', '같아', '따로', '준비', '하는', '자격증', '있어', '그냥', '내', '너무', '멈춰', '있는', '느낌', '이라서', '가볍게', '배울', '수', '있는', '거', '시작', '해봐', '괜찮다', '작은', '목표', '세워야겠다']"
4647,일반 대화,"['출근', '하고', '나면', '너무', '피곤해서', '아무', '도', '못', '하겠어', '헐', '출근', '만', '해도', '체력', '다', '쓰는', '느낌', '이지', '맞아', '퇴근', '하고', '뭐라도', '하고', '싶은데', '그냥', '뻗어', '그럴', '땐', '저녁', '가볍게', '산책', '이라도', '해보는', '거', '추천', '한번', '해봐야겠다', '기운', '차려야지']"
4648,일반 대화,"['요즘', '집', '쉬는', '도', '눈치', '보이', '부모님', '뭐라', '하셔', '집', '있으면', '뭔가', '더', '해야', '할', '처럼', '보이', '신', '대', '그럴', '땐', '그냥', '바쁘게', '움직이는', '척', '이라도', '하는', '게', '방법', '이야', '맞아', '눈치', '안', '보일', '듯']"
4649,일반 대화,"['회사', '친한', '동료', '퇴사', '하는데', '너무', '아쉬워', '헐', '진짜', '오래', '했잖아', '회사', '생활', '도', '젠', '달라질', '듯', '마지막', '밥', '한', '번', '먹으면서', '잘', '보내줘야겠다', '좋은', '이별', '될', '수', '있게', '챙겨줘야지']"
4650,일반 대화,"['팀', '장님', '보고서', '작업', '하는', '거', '맞죠', '그거', '김', '대리', '한테', '맡겼는데', '근데', '지난번', '한테', '하라', '고', '하셨잖아요', '그랬나', '근데', '김', '대리', '먼저', '끝냈으니까', '걔', '걸', '진행', '할', '거야', '지난', '며칠', '밤새면서', '작업', '한', '건', '요', '뭐', '어쩌겠어', '부터는', '더', '빠르게', '하던가']"
4651,일반 대화,"['요즘', '이렇게', '태도', '건방지냐', '뭐', '내', '뭐', '잘', '못', '했어', '회의', '할', '도', '말대답', '하고', '보고', '할', '도', '눈', '마주치는', '거', '싫어하더라', '그게', '아니라', '그냥', '설명', '하는', '거', '였다고', '어쨌든', '앞', '태도', '조심해', '회사', '는', '학교', '아니야']"
4652,일반 대화,"['대리', '님', '오늘', '퇴근', '하고', '가봐야', '해서요', '퇴근', '퇴근', '지금', '거', '마무리', '도', '안', '했는데', '근데', '어제', '미리', '말씀드렸잖아요', '중요한', '일이', '있어서', '관리', '잘', '했어야지', '다', '야근', '하는데', '만', '빠질', '거야', '알겠습니다', '남아', '서', '끝낼게요']"
4653,일반 대화,"['과장', '님', '지난번', '요청', '하신', '자료', '보냈는데요', '내', '그거', '엑셀', '정리', '라고', '했지', '파워포인트', '저번', '팀', 'PPT', '요청', '한다고', '해서', '맞춰서', '한', '건데', '요', '두', '개', '다', '했어야지', '내', '다시', '하라', '고', '해야', '돼', '다시', '정리', '해서', '보내겠습니다']"
4654,일반 대화,"['보고서', '대충', '썼냐', '아니요', '어제', '늦게까지', '확인', '하고', '올렸는데요', '근데', '오타', '이렇게', '많아', '거', '다시', '해야겠는데', '정도', '는', '수정', '하면', '되잖아요', '다', '다시', '하라', '고', '하세요', '지금', '말대꾸', '하는', '거야', '시킨', '대로', '해']"
4655,일반 대화,"['부장', '님', '프로젝트', '빠지는', '게', '좋을', '같아요', '뭐', '갑자기', '소리', '솔직히', '말', '하면', '너무', '과중', '한', '업무', '걸려서', '부담', '큽니다', '다', '똑같이', '바쁜데', '만', '힘들다는', '거야', '아닙니다', '더', '적절한', '배분', '필요하다는', '말씀', '드리는', '겁니다', '웃기', '지', '마', '그냥', '하라', '고', '하면', '조용히', '해']"
4656,일반 대화,"['팀', '장님', '에도', '야근', '인가요', '어쩌겠어', '다', '바쁜데', '라도', '해야지', '적어도', '업무', '조정', '이라도', '해주시', '면', '만', '힘든', '거', '아니야', '다', '하니까', '불평', '하지', '말고', '해', '알겠습니다']"
4657,일반 대화,"['회식', '꼭', '가야', '하나요', '당연하지', '분위기', '맞춰야지', '근데', '주말', '개인', '일정', '있어서요', '팀', '장님', '도', '아시잖아요', '강제', '참석', '아닌', '거', '분위기', '흐리게', '하지', '말고', '그냥', '진짜', '불편하네요', '알겠습니다']"
4658,일반 대화,"['부장', '님', '한테', '맡긴', '작업', '원래', '업무', '랑', '관련', '없는데요', '시켜', '본', '거야', '넌', '도전', '정신', '도', '없냐', '기존', '담당자', '있는데', '굳이', '한테', '지금', '따지는', '거야', '아니요', '그냥', '여쭤', '보는', '겁니다', '됐어', '그냥', '해']"
4659,일반 대화,"['신입', '거', '이렇게', '해놨어', '과장', '님', '이렇게', '하라', '고', '하셨는데요', '더', '알아보고', '해야지', '게', '말', '돼', '죄송합니다', '다시', '수정', '하겠습니다', '그렇게', '답', '하는', '도', '마음', '안', '드', '정신', '차려']"
4660,일반 대화,"['팀', '장님', '인사', '평가', '는', '낮은', '점수', '인가요', '는', '더', '경험', '필요할', '같아서', '근데', '보다', '덜', '한', '사람', '도', '더', '높은', '점수', '받았던데요', '지금', '불만', '이야', '평가', '기준', '은', '내', '알아서', '정', '하는', '거야', '알겠습니다']"
4661,일반 대화,"['회의', '자꾸', '한테', '태클', '거', '냐', '뭐', '난', '그냥', '내', '의견', '말', '한', '건데', '근데', '꼭', '의견', '맞다는', '식', '말', '하잖아', '틀린', '말', '하지', '마', '내', '지적', '안', '하면', '누가', '하냐', '진짜', '피곤하게', '하네', '됐다', '알아서', '해']"
4662,일반 대화,"['보고서', '늦었냐', '죄송합니다', '자료', '늦게', '들어와서', '핑계', '대지', '마', '남', '은', '똑같이', '자료', '받아도', '맞추잖아', '도', '노력', '하고', '있는데요', '노력', '한다고', '다', '되는', '게', '아니야', '결과', '보여줘']"
